id,author,handle,content,likes,retweets,replies,views,date,link,is_retweet
1995630483154370743,"Star Atlas",staratlas,"Every time Star Atlas visits a campus, it feels like we’re opening the universe a little wider for more people to step inside. The SBU Open House was no different 🩷  Campus Starbase Round 3 had such a warm and curious crowd. Students kept stopping by to explore UE5 and HoloSim with us, and their reactions were so genuine. Some stayed to chat, some asked questions, and some simply wanted to imagine what this universe could become.  The tees and snacks disappeared quickly, but what stayed with me was the energy.  More pilots are coming. More stories are beginning. This is how @staratlas universe grows 🚀🩷  #StarAtlasThailand #StarAtlas #Web3Gaming @WeAreStarAtlas @staratlastv  @romeguild @Vanguard_DAC @MUD_Empire @QuimeraSA_ @at_mwagner @Santiacc_ @DominicVain @SuperPhoenixDAO",0,17,0,0,12/1/2025,https://x.com/staratlas/status/1995630483154370743,true
1994521976107667464,"Star Atlas",staratlas,"Stylish.  📸 @TeNeTSatoR2 https://pbs.twimg.com/media/G633KWkbkAQyBg7.jpg",136,16,9,6905,11/28/2025,https://x.com/staratlas/status/1994521976107667464,false
1993072539720114663,"Star Atlas",staratlas,"The studio behind @staratlas is launching a brand new chain that's going to be huge for those that onboard early  @ZinkSVM is the only airdrop I'm taking the time to farm these days  Bullish on projects that can adapt &amp; conquer in this market",0,13,0,0,11/24/2025,https://x.com/staratlas/status/1993072539720114663,true
1993066729313103925,"Star Atlas",staratlas,"What is http://z.ink?   The future of participation on-chain. 👇 https://video.twimg.com/amplify_video/1993065250711912453/vid/avc1/480x270/Uns552Cwna4BfmFX.mp4?tag=21",0,35,0,0,11/24/2025,https://x.com/staratlas/status/1993066729313103925,true
1991924957870444687,"Star Atlas",staratlas,"""Sometimes, to evolve, you need to burn everything down.""  A GAM3 Awards exclusive trailer from @staratlas, new pre-season patch, play now. https://video.twimg.com/amplify_video/1991816238046060544/vid/avc1/644x270/3yrrCrKk_-qLBG_Q.mp4?tag=21",0,33,0,0,11/21/2025,https://x.com/staratlas/status/1991924957870444687,true
1991233439970840597,"Star Atlas",staratlas,"okay fine we'll post more sneak peeks  just chillin' https://video.twimg.com/amplify_video/1991233307049357313/vid/avc1/480x270/dsu7OKPHjBus-SkV.mp4?tag=21",436,81,54,20504,11/19/2025,https://x.com/staratlas/status/1991233439970840597,false
1990528398570238047,"Star Atlas",staratlas,"So... this is happening.  Enjoy the sneak peek. https://video.twimg.com/amplify_video/1990527916342718471/vid/avc1/480x270/sA_GHaqHtqodifId.mp4?tag=21",663,102,66,54987,11/17/2025,https://x.com/staratlas/status/1990528398570238047,false
1989436200311296028,"Star Atlas",staratlas,"GM.   Take in the view. https://video.twimg.com/amplify_video/1989436125505859584/vid/avc1/480x270/Kx5qD1oVmhdvTlWK.mp4?tag=21",363,61,51,18711,11/14/2025,https://x.com/staratlas/status/1989436200311296028,false
1988714386048053351,"Star Atlas",staratlas,"$5,000 DRAWING!   Friday at 10 AM PT / 1 PM ET. Exclusively in our official Discord server.  🎟️ Use code “2DAYS” to claim 50 tickets and get started. (Full instructions in the replied post.)  🔗http://Discord.gg/StarAtlas https://pbs.twimg.com/media/G5lUaWBb0AAH2VX.jpg",131,28,12,10262,11/12/2025,https://x.com/staratlas/status/1988714386048053351,false
1988714388350734502,"Star Atlas",staratlas,"It's simple to join! 📝  🔹 Add your wallet in the #sola-qint-bot channel 🔹 Redeem '2Days' in the same channel with ""CLAIM CODE"" button  🔹 All owned tickets are automatically entered 🔹 Tune in Friday at 10 AM PT / 1 PM ET to see if you win!  🔗: http://Discord.gg/StarAtlas",44,5,1,7348,11/12/2025,https://x.com/staratlas/status/1988714388350734502,false
1987984357991256224,"Star Atlas",staratlas,"Over 36% of the total POLIS supply is now locked by the Star Atlas community.  Thank you for your continued belief and support.",201,25,15,13890,11/10/2025,https://x.com/staratlas/status/1987984357991256224,false
1987981765919772726,"Star Atlas",staratlas,"Don’t forget to check in daily to boost your zXP earnings.  The more zXP you earn, the higher you level up and the greater your share of the upcoming http://z.ink airdrop. 🟩 https://video.twimg.com/amplify_video/1987955692196818946/vid/avc1/480x270/3ThF4-e8ifPtbWr2.mp4?tag=21",0,28,0,0,11/10/2025,https://x.com/staratlas/status/1987981765919772726,true
1987690817478357404,"Star Atlas",staratlas,"Co-founder and CEO @at_mwagner goes into all things http://z.ink in the conversation below!  A must-watch for anyone looking to join the http://z.ink community or get the most out of the upcoming airdrop. 🟩",0,30,0,0,11/9/2025,https://x.com/staratlas/status/1987690817478357404,true
1986530845591806020,"Star Atlas",staratlas,"On http://z.ink, your activity always pays off.  We’ve just added new level-gated avatars you can use to represent yourself on http://z.ink.  Unlock and equip avatars all the way up to level 90 now.  🔗 http://z.ink https://pbs.twimg.com/media/G5GS13cbUAABW2X.png",0,17,0,0,11/6/2025,https://x.com/staratlas/status/1986530845591806020,true
1986518009662611938,"Star Atlas",staratlas,"Left 🔸 or right 🔹? https://pbs.twimg.com/media/G5GHhJpbcAAND7i.jpg",219,20,56,11302,11/6/2025,https://x.com/staratlas/status/1986518009662611938,false
1986192592946839613,"Star Atlas",staratlas,"✨Star Atlas - POLIS Locker Crosses 100 Million Locked Tokens For The First Time🎇  The long-term vision of Star Atlas is an autonomous, player-owned game, fully controlled and funded by decentralized governance - @StarAtlas White Paper  Currently 32.3% of all circulating POLIS is locked in the POLIS Locker with the majority locked for 5 years with no early unlocks!  Learn more about the Star Atlas DAO:👇 https://star-atlas-dao.gitbook.io/knowledge-base/overview/the-star-atlas-dao  Source - POLIS Locker: https://govern.staratlas.com/lockers",0,28,0,0,11/5/2025,https://x.com/staratlas/status/1986192592946839613,true
1986130471542268043,"Star Atlas",staratlas,"2,000 zProfiles have now been created in the closed access a.lpha season. 💚 https://video.twimg.com/amplify_video/1986129799388221440/vid/avc1/480x270/6cipOF53LWIus8ec.mp4?tag=21",0,38,0,0,11/5/2025,https://x.com/staratlas/status/1986130471542268043,true
1985608751265825185,"Star Atlas",staratlas,"The next major gaming airdrop is kicking off and early access has already started!  Earn zXP by playing Holosim, completing missions, and leveling up your zProfile inside the @staratlas ecosytem.  Your zXP progress gives you a head start toward the upcoming ZINK airdrop, powered by ZINK, a new Layer 1 blockchain built for creators, gamers, and builders shaping the open metaverse.  Access is invite only but I'll be giving away a.lpha codes soon. Stay tuned!",0,26,0,1,11/4/2025,https://x.com/staratlas/status/1985608751265825185,true
1985451774409572757,"Star Atlas",staratlas,"Here's the roadmap to your http://z.ink airdrop.   Stay ready. https://video.twimg.com/amplify_video/1985450910450073601/vid/avc1/480x270/aKv9L-LlCZXJEmLf.mp4?tag=21",0,35,0,0,11/3/2025,https://x.com/staratlas/status/1985451774409572757,true
1985089430882070946,"Star Atlas",staratlas,"We’ve already seen several fake http://z.ink tokens appearing, so we want to be clear that there is no official token yet.  No token will be minted until after the upcoming official airdrop season concludes. We’ll share all details when appropriate.",0,34,0,0,11/2/2025,https://x.com/staratlas/status/1985089430882070946,true
1984324749493936290,"Star Atlas",staratlas,"Don't miss out.  Here are the benefits you're missing out on if you don't participate in the a.lpha test season. 🟩 https://pbs.twimg.com/media/G4m8kxRbQAkHPiB.jpg",0,36,0,0,10/31/2025,https://x.com/staratlas/status/1984324749493936290,true
1984015353681473788,"Star Atlas",staratlas,"Who needs an access code to http://z.ink?",0,21,0,0,10/30/2025,https://x.com/staratlas/status/1984015353681473788,true
1984004254751977755,"Star Atlas",staratlas,"Who needs an access code?",127,19,24,11254,10/30/2025,https://x.com/staratlas/status/1984004254751977755,false
1984006234878701658,"Star Atlas",staratlas,"Here's 10 codes for everyone 💙💚  F5ALENYW L75ANS34 SQXKSMFE PCP838HE Z76APBRE W3RP94CU 3UKP3NXK 26FEXKJR FPTT9RM3 DFAH2SLD",41,2,7,5163,10/30/2025,https://x.com/staratlas/status/1984006234878701658,false
1984004194421063831,"Star Atlas",staratlas,"a.lpha is live now for users with an access code. 🟩",0,17,0,0,10/30/2025,https://x.com/staratlas/status/1984004194421063831,true
1983997063995207851,"Star Atlas",staratlas,"Help shape the future of http://z.ink and get rewarded for it.  Introducing a.lpha, a closed test for our upcoming official airdrop, available only to users with an access code.  🧵  🟩 Live in 30 minutes at http://z.ink https://video.twimg.com/amplify_video/1983954942487597056/vid/avc1/480x270/1nKtKiGLKcJsd62j.mp4?tag=21",0,140,0,0,10/30/2025,https://x.com/staratlas/status/1983997063995207851,true
1983640522431590476,"Star Atlas",staratlas,"Notifications on. 🔔  S.oon.",0,38,0,0,10/29/2025,https://x.com/staratlas/status/1983640522431590476,true
1982888053325869539,"Star Atlas",staratlas,"Get ready! 👇",239,38,26,15842,10/27/2025,https://x.com/staratlas/status/1982888053325869539,false
1982878555290906893,"Star Atlas",staratlas,"We've got something big coming this week.  Not everyone will get in.   Interact for a chance at access in your DMs. 🟩 https://pbs.twimg.com/media/G4SZIpsWUAAMGu5.jpg",0,169,0,1,10/27/2025,https://x.com/staratlas/status/1982878555290906893,true
1982852778340037109,"Star Atlas",staratlas,"Legendary crew almost sold out on @tensor_hq",0,8,0,0,10/27/2025,https://x.com/staratlas/status/1982852778340037109,true
1982314105768743244,"Star Atlas",staratlas,"Let's start the 24-hour livestream covering the second day of the @staratlas  double XP event, with rewards for every match. PTBR/ENG Stream  https://x.com/i/broadcasts/1nAJEEDRzeOJL",0,28,0,0,10/26/2025,https://x.com/staratlas/status/1982314105768743244,true
1981834727477985684,"Star Atlas",staratlas,"@sakaleynx is live now covering the first day of the double XP event on @StarAtlas. Come and join us in this great show.   https://x.com/i/broadcasts/1jMKgRrYWzPxL",0,15,0,0,10/24/2025,https://x.com/staratlas/status/1981834727477985684,true
1981821062548803954,"Star Atlas",staratlas,"Join double XP matches all weekend long to earn twice the rewards! 🥳  Need access? 👉 http://StarAtlas.com https://video.twimg.com/amplify_video/1981820397294153728/vid/avc1/480x270/EJO0BHHgLsuA5vxz.mp4?tag=21",271,45,36,20017,10/24/2025,https://x.com/staratlas/status/1981821062548803954,false
1981434325578158259,"Star Atlas",staratlas,"L.oading...",0,49,0,0,10/23/2025,https://x.com/staratlas/status/1981434325578158259,true
1981433076988473592,"Star Atlas",staratlas,"Iris' Blessing brings a Double XP weekend... starting TODAY at 5pm PT!  Double the XP means double the earnings all weekend long!   Need an Epic Games Store key? 👉 http://StarAtlas.com https://pbs.twimg.com/media/G39mJoLXQAAEGsa.jpg",0,30,0,0,10/23/2025,https://x.com/staratlas/status/1981433076988473592,true
1981418602688631161,"Star Atlas",staratlas,"Iris' Blessing brings a Double XP weekend... starting TODAY at 5pm PT!  Double the XP means double the earnings all weekend long!   Need an Epic Games Store key? 👉 http://StarAtlas.com https://pbs.twimg.com/media/G39mJoLXQAAEGsa.jpg",129,30,6,11002,10/23/2025,https://x.com/staratlas/status/1981418602688631161,false
1981418605544951903,"Star Atlas",staratlas,"MORE REWARDS 🚨  We're working with @solanagaming for 2XP weekend. They're giving out $1,000, details in their Discord👉 http://discord.gg/gamingonsolana  PLUS, /claim the code '2XP' in the Star Atlas Discord for 250 tickets toward our monthly $5,000 drawing 👉 http://Discord.gg/StarAtlas",32,5,3,6110,10/23/2025,https://x.com/staratlas/status/1981418605544951903,false
1981414095174980041,"Star Atlas",staratlas,"ARENA 1: STAR ATLAS 👽  Join us in the Solana Gaming Discord this weekend and play @staratlas with our community! $1000 Prize Pool is up for grabs.  The team is also kicking off a 6-month campaign with a $30,000 Prize Pool.  Check Discord for all the information! https://pbs.twimg.com/media/G39TWOJbUAI61he.jpg",0,18,0,0,10/23/2025,https://x.com/staratlas/status/1981414095174980041,true
1981282310411735310,"Star Atlas",staratlas,"Star Systems Online  Tomorrow at 9AM ET, @Treki33 heads into @staratlas to prep for Double XP Weekend and our $1,000 rewards pool 💰   Powered by Solana Game Pass: Season 1 $40K Rewards | 30+ games | Live Now on @Galxe https://x.com/i/broadcasts/1YqKDNDYyENJV",0,20,0,0,10/23/2025,https://x.com/staratlas/status/1981282310411735310,true
1981090051338752340,"Star Atlas",staratlas,"GM.  Let's get to work. https://pbs.twimg.com/media/G34-1nvXsAAEKgM.jpg",259,31,41,11835,10/22/2025,https://x.com/staratlas/status/1981090051338752340,false
1980661622109843750,"Star Atlas",staratlas,"I am now an official ambassador of @staratlas after 5 years of supporting them ❤️  This is one of the only games pushing the boundaries of an on-chain economy with a high fidelity game.   Expect some content on their @ZinkSVM Layer 1 chain, airdrop soon!   More details below https://pbs.twimg.com/media/G3xUmraWQAA5l3f.jpg",0,34,0,0,10/21/2025,https://x.com/staratlas/status/1980661622109843750,true
1978886959079546997,"Star Atlas",staratlas,"Bang. https://pbs.twimg.com/media/G3ZrMtvW8AA5YrA.jpg",271,38,25,13508,10/16/2025,https://x.com/staratlas/status/1978886959079546997,false
1977837825233170740,"Star Atlas",staratlas,"gm https://video.twimg.com/tweet_video/G3Kw-_7boAE532N.mp4",236,19,42,12098,10/13/2025,https://x.com/staratlas/status/1977837825233170740,false
1976716206054031435,"Star Atlas",staratlas,"Introducing Iris' Blessing, six months of double XP weekends and Discord loot drawings worth over $30,000! ☄️  🔗 Read more details on dates, prizing and instructions: https://medium.com/star-atlas/iris-blessing-has-arrived-double-xp-weekends-and-5-000-in-monthly-prizes-a84375dfaa5c https://pbs.twimg.com/media/G2602k_bwAQr4Ji.jpg",174,47,9,23563,10/10/2025,https://x.com/staratlas/status/1976716206054031435,false
1976710689197899884,"Star Atlas",staratlas,"I had a really great experience playing @staratlas  together with @legionwins  community. It was not only fun but also exciting to share the adventure with such a passionate group of players and I truly enjoyed every moment of it. I am already looking forward to the next time. https://video.twimg.com/amplify_video/1976501811579138049/vid/avc1/480x270/asy7wp2n4rQs1Wcg.mp4?tag=14",0,14,0,0,10/10/2025,https://x.com/staratlas/status/1976710689197899884,true
1976017630877319292,"Star Atlas",staratlas,"Going dark. 🏴 https://pbs.twimg.com/media/G2w5e_taAAIyDsm.jpg",280,42,21,15932,10/8/2025,https://x.com/staratlas/status/1976017630877319292,false
1975316676024615094,"Star Atlas",staratlas,"Want to follow Star Atlas development a little closer?  Our VP of Game Product, @Chypto_, posts regular Dev Logs with the latest updates!",216,30,14,16452,10/6/2025,https://x.com/staratlas/status/1975316676024615094,false
1974539706080915632,"Star Atlas",staratlas,"Did you know we host game nights every Friday at 11am PT / 6pm UTC?  Come join in on the weekly community fun! We also do giveaways. 👀  🔗: http://Discord.gg/StarAtlas",162,28,6,17943,10/4/2025,https://x.com/staratlas/status/1974539706080915632,false
1974218834224529755,"Star Atlas",staratlas,"Another Friday, another great @WeAreStarAtlas game night!   Join every Friday to try win some prizes 🫡🔥 https://pbs.twimg.com/media/G2XCjxYWsAA1ojq.jpg",0,18,0,0,10/3/2025,https://x.com/staratlas/status/1974218834224529755,true
1973838366899875947,"Star Atlas",staratlas,"It’s always darkest before dawn. But great products are coming. Support strong teams that have been chewing glass and staring into the abyss for years. They know how to survive. i.e. Star Atlas",0,30,0,0,10/2/2025,https://x.com/staratlas/status/1973838366899875947,true
1973803616638284116,"Star Atlas",staratlas,"🚀🚀 Star Atlas Game Night 🚀🚀  ✨ We're excited to announce an epic Double-Header game night with @staratlas!   📍 Where: Star Atlas & Wilder World Discords 🗓️ When: Tuesday, Oct 7th 🔸 11AM PT / 6PM UTC → Star Atlas Discord 🔗 https://discord.gg/StarAtlas 🔸 12PM PT / 7PM UTC → Wilder World Discord 🔗 https://discord.gg/WilderWorld  🔑 Wilders: Retrieve your Game Access Keys for Star Atlas in the Wilder World Discord. Keys are limited and it's first come first serve.  💰 Prizes: Star Atlas Community will receive $350 in $WILD giveaways + @WilderWorld Community will receive $500 in Star Atlas assets!",0,36,0,0,10/2/2025,https://x.com/staratlas/status/1973803616638284116,true
1973504477098549525,"Star Atlas",staratlas,"Introducing: Solflare Explore  🖥️  The new in-app feed for Extension &amp; Expanded View turns your Solflare into a Solana HQ ↓ https://video.twimg.com/amplify_video/1973403185399390208/vid/avc1/480x270/17dwjLHK7VeC_MX3.mp4?tag=14",0,250,0,2,10/1/2025,https://x.com/staratlas/status/1973504477098549525,true
1973458897294991709,"Star Atlas",staratlas,"The latest Star Atlas Quarterly Economic Report is LIVE! 📊  Daily ATLAS emissions dropped by an average of 10.5%, with simultaneous record high volatility observed throughout the quarter. ‼️  🔗 Download and read the full report: https://experience.staratlas.com/newsroom/economic-reports https://pbs.twimg.com/media/G2MiVB1aIAIh011.jpg",176,35,10,10852,10/1/2025,https://x.com/staratlas/status/1973458897294991709,false
1972391840948367687,"Star Atlas",staratlas,"We heard you like skins. 👀 https://video.twimg.com/amplify_video/1972391763089461248/vid/avc1/480x270/0kZIGLyY2HEAWkf7.mp4?tag=21",275,44,26,13370,9/28/2025,https://x.com/staratlas/status/1972391840948367687,false
1971674313318441397,"Star Atlas",staratlas,"Gear up and hop in. It's time to conquer the unknown.  📸: @TeNeTSatoR2 https://pbs.twimg.com/media/G1zKubyaYAA3_ET.jpg",241,31,11,12151,9/26/2025,https://x.com/staratlas/status/1971674313318441397,false
1970628410142843013,"Star Atlas",staratlas,"Shaga - Live Stream with Anatoly, Co-founder of Solana. https://x.com/i/broadcasts/1OdJrOnVyPPxX",0,24,0,0,9/23/2025,https://x.com/staratlas/status/1970628410142843013,true
1970597103123734793,"Star Atlas",staratlas,"pew pew https://pbs.twimg.com/media/G1j3lONaoAAqM3X.jpg",214,26,22,10903,9/23/2025,https://x.com/staratlas/status/1970597103123734793,false
1969112444514509251,"Star Atlas",staratlas,"wyd if you walk outside and see this? https://pbs.twimg.com/media/G1OxVHgbQAQcxjJ.jpg",287,40,46,14487,9/19/2025,https://x.com/staratlas/status/1969112444514509251,false
1968872982979248224,"Star Atlas",staratlas,"After only 15 days of playing, I've already won several $ in rewards 💸🔥 So happy with this adventure! Sell ink in Marketplace to buy beautiful ships 2xAmbwe #Gaming #Rewards @staratlas @WeAreStarAtlas https://pbs.twimg.com/media/G1IUTWIWIAAUWU0.jpg",0,17,0,0,9/18/2025,https://x.com/staratlas/status/1968872982979248224,true
1968742795025199590,"Star Atlas",staratlas,"Voice commands in Star Atlas don’t just appear, they’re crafted.  Our partner @chapterfourlive takes you behind the scenes. 👇 https://video.twimg.com/amplify_video/1968741108885966848/vid/avc1/320x568/kBIxWcTHhx3wAvQQ.mp4?tag=21",252,38,20,13360,9/18/2025,https://x.com/staratlas/status/1968742795025199590,false
1968733606165061925,"Star Atlas",staratlas,"📽️ @staratlas summer brings $35K in prizes with 50 $SOL, stables, ships, and a @solflare ship skin up for grabs.  Here's how players are competing for the prize pool 👇 https://video.twimg.com/amplify_video/1968721701166092288/vid/avc1/320x320/S6aZW0Tl5cF4gTkD.mp4?tag=14",0,11,0,0,9/18/2025,https://x.com/staratlas/status/1968733606165061925,true
1968019983671435501,"Star Atlas",staratlas,"Massive Announcement 🚨  we will not be making anything fit into our banner",271,26,43,21974,9/16/2025,https://x.com/staratlas/status/1968019983671435501,false
1967995281682862530,"Star Atlas",staratlas,"📽️ Inside Web3’s Most Ambitious Game  @staratlas rolled out 3 massive updates: revamped shooter mode, HoloSim, and StarFrame.   We sat with @at_mwagner to unpack all things Star Atlas Summer and what’s next for Solana gaming! https://video.twimg.com/amplify_video/1967950193598386176/vid/avc1/480x270/HBzjiRFN_AJn7k10.mp4?tag=21",0,46,0,0,9/16/2025,https://x.com/staratlas/status/1967995281682862530,true
1966580434256400876,"Star Atlas",staratlas,"Played Star Atlas and earned the exclusive UE5 resource? It's now ready to claim in your marketplace inventory!  🔗: https://play.staratlas.com/inventory/ https://pbs.twimg.com/media/G0qyUB7bcAEkYGn.png",191,29,9,11032,9/12/2025,https://x.com/staratlas/status/1966580434256400876,false
1966579136010592679,"Star Atlas",staratlas,"FINISHED THE HOLOSIM STORYLINE!  Can't explain how excited I'm, tho you can see in the video 😂  GG and big props to @staratlas team &amp; @sw4gn 💪  🫡Big thanks to @solanagaming community &amp; pros in @Vanguard_DAC for helping me along this journey https://video.twimg.com/amplify_video/1966460644548362240/vid/avc1/480x270/KTF5jJtf67xZousz.mp4?tag=21",0,19,0,0,9/12/2025,https://x.com/staratlas/status/1966579136010592679,true
1965527304219852974,"Star Atlas",staratlas,"who needs one https://pbs.twimg.com/media/G0b0Y7AbgAAsxHp.jpg",987,55,455,68732,9/9/2025,https://x.com/staratlas/status/1965527304219852974,false
1965135567152468036,"Star Atlas",staratlas,"would you fly this? https://pbs.twimg.com/media/G0WQOq0akAAEQdg.jpg",299,47,39,13527,9/8/2025,https://x.com/staratlas/status/1965135567152468036,false
1964531944215158811,"Star Atlas",staratlas,"🚨The race for $INK has already started…   @staratlas  dropped a new Play-to-Earn layer, and players are already grinding daily.🧑‍🌾  In this video we cover:  ✅ Full breakdown of how $INK earnings work  💸 The @ZinkSVM  Airdrop and what it means for players  🎮 How to start playing and maximize your rewards today  Watch the full breakdown and start earning! 👇",0,81,0,0,9/6/2025,https://x.com/staratlas/status/1964531944215158811,true
1964042710446461333,"Star Atlas",staratlas,"Star Atlas Summer is over and next up is the @ZinkSVM airdrop season coming soon. 🚀☀️🌴  But first, let’s look back at what launches went down this summer, starting with the launch of our new shooter mode and map!  🧵 https://video.twimg.com/amplify_video/1964041465400872961/vid/avc1/480x270/o65Kureyq0DC-FJB.mp4?tag=21",232,59,13,15195,9/5/2025,https://x.com/staratlas/status/1964042710446461333,false
1964042722370867503,"Star Atlas",staratlas,"#7 We released an interactive tool that gives a look behind the curtain on major updates coming to our RTS experience.  🔗: http://ses.staratlas.com https://pbs.twimg.com/media/G0GuPOabUAILJBL.png",41,3,1,6243,9/5/2025,https://x.com/staratlas/status/1964042722370867503,false
1964042724669358168,"Star Atlas",staratlas,"#8 And finally... we introduced the first-ever attainable resource in Star Atlas UE5, giving players the ability to earn inside an immersive Star Atlas experience for the first time.  Earn XP, XP gives you Ink, then trade your Ink with browser players or use it yourself! https://pbs.twimg.com/media/G0GuU90a0AAPhId.jpg",42,2,0,5766,9/5/2025,https://x.com/staratlas/status/1964042724669358168,false
1964042710446461333,"Star Atlas",staratlas,"Star Atlas Summer is over and next up is the @ZinkSVM airdrop season coming soon. 🚀☀️🌴  But first, let’s look back at what launches went down this summer, starting with the launch of our new shooter mode and map!  🧵 https://video.twimg.com/amplify_video/1964041465400872961/vid/avc1/480x270/o65Kureyq0DC-FJB.mp4?tag=21",232,59,13,15195,9/5/2025,https://x.com/staratlas/status/1964042710446461333,false
1964042711977357574,"Star Atlas",staratlas,"#2 We launched a new cinematic following the journey into the depths of Galia, where riches come at the cost of unknown dangers.  https://video.twimg.com/amplify_video/1950634154670096384/vid/avc1/644x270/29ngAy8xJgyzFcPl.mp4?tag=21",18,3,1,734,9/5/2025,https://x.com/staratlas/status/1964042711977357574,false
1963318526250545432,"Star Atlas",staratlas,"💙💙💙 https://video.twimg.com/amplify_video/1963318300647329796/vid/avc1/480x270/m-ANvrcPWcbJVUr9.mp4?tag=21",261,52,21,14686,9/3/2025,https://x.com/staratlas/status/1963318526250545432,false
1962973555882393907,"Star Atlas",staratlas,"gm  can you say it back please 🥺👉👈",223,10,102,14807,9/2/2025,https://x.com/staratlas/status/1962973555882393907,false
1962610662221455828,"Star Atlas",staratlas,"Thank you for being the best community in the world. 💙  #SAComet2025 https://pbs.twimg.com/media/GzyX_i4bYAAfEzD.jpg",279,46,19,17662,9/1/2025,https://x.com/staratlas/status/1962610662221455828,false
1962277222330634269,"Star Atlas",staratlas,"Double XP Weekend ends tomorrow morning!  Boost into official shooter and racing matches now to lock in double Ink earnings before it’s gone.  🔗 Get access: http://StarAtlas.com https://pbs.twimg.com/media/GztosreaoAAyEfT.jpg",160,24,19,10652,8/31/2025,https://x.com/staratlas/status/1962277222330634269,false
1962276242495041986,"Star Atlas",staratlas,"A game that offers more than $100 in crew rewards is unreal on UE5 and yet @staratlas did it! Thank you! #racingcarreer #newjob #48hours https://pbs.twimg.com/media/GzoMPtBXwAAMksh.jpg",0,14,0,0,8/31/2025,https://x.com/staratlas/status/1962276242495041986,true
1961531343088869678,"Star Atlas",staratlas,"this could be you earning Ink right now during Double XP Weekend  double the XP, double the Ink, double the earnings https://video.twimg.com/amplify_video/1961530345758883840/vid/avc1/480x270/4LsL_gaI0Jlhdkxn.mp4?tag=21",244,45,16,13992,8/29/2025,https://x.com/staratlas/status/1961531343088869678,false
1961535153999941813,"Star Atlas",staratlas,"Want access? ✅  Input your email at http://StarAtlas.com",27,2,1,5900,8/29/2025,https://x.com/staratlas/status/1961535153999941813,false
1961217239551520890,"Star Atlas",staratlas,"Double XP Weekend starts NOW!  Load into official shooter &amp; racing matches to earn 2x the Ink. 100 XP = 1 Ink.   🔗 Get access: http://StarAtlas.com https://pbs.twimg.com/media/Gzd9Z6_asAALGFC.jpg",127,28,10,11167,8/28/2025,https://x.com/staratlas/status/1961217239551520890,false
1961157103542018407,"Star Atlas",staratlas,"EARN for the first time while playing Star Atlas UE5!  We've introduced the exclusive resource, Ink, tied to earning XP in official shooter and racing matches.  To celebrate, we're starting double XP weekend in 4 hours for DOUBLE INK EARNINGS!  🔗 Access: http://StarAtlas.com https://pbs.twimg.com/media/GzdZI01a4AAm8E3.jpg",213,53,23,20727,8/28/2025,https://x.com/staratlas/status/1961157103542018407,false
1961157106977182195,"Star Atlas",staratlas,"Important Ink info:  ▪️ Ink is tradable and in demand! Browser game players need it. ▪️ Ink won't hit your wallet instantly, we'll airdrop is periodically to catch bad actors.  ▪️ Check your rewards page to see your accumulated Ink.  Go earn your Ink now! https://pbs.twimg.com/media/GzdYGYobgAADzNn.jpg",43,9,0,5760,8/28/2025,https://x.com/staratlas/status/1961157106977182195,false
1960826884826259582,"Star Atlas",staratlas,"Been working on a new @solana framework for the past two years @staratlas called star_frame and we've finally open sourced it at our staratlasmeta GitHub and published on crates! It's super modular, built on Pinocchio (so it's fast!) and generates codama IDLs out of the box!",0,26,0,0,8/27/2025,https://x.com/staratlas/status/1960826884826259582,true
1960813066565869649,"Star Atlas",staratlas,"🚨 BREAKING: @staratlas introduces Star Frame, an open source developer tooling framework for the @solana ecosystem, enabling more complex program development while reducing compute costs. https://video.twimg.com/amplify_video/1960779373138862080/vid/avc1/480x270/5j_T2jQTdanHUN1y.mp4?tag=14",0,61,0,0,8/27/2025,https://x.com/staratlas/status/1960813066565869649,true
1960798682594599012,"Star Atlas",staratlas,"Today we’re proud to give back to the @solana community that supported us from the beginning.  We’re open-sourcing Star Frame, a framework built on Pinocchio to help developers build complex, secure, and scalable programs, unlocking more innovation.  🔗: https://medium.com/star-atlas/open-sourcing-star-frame-building-the-next-generation-of-solana-programs-87fa9b375338 https://pbs.twimg.com/media/GzYNsKVasAAuuaA.jpg",310,64,34,51681,8/27/2025,https://x.com/staratlas/status/1960798682594599012,false
1960764448748265534,"Star Atlas",staratlas,"The last Town Hall of Star Atlas Summer is starting NOW in our Discord! 🚀☀️🌴  ➡️ http://Discord.gg/StarAtlas ⬅️ https://pbs.twimg.com/media/GzYI0u4boAAqizu.jpg",152,20,6,7389,8/27/2025,https://x.com/staratlas/status/1960764448748265534,false
1960408934851993807,"Star Atlas",staratlas,"Star Atlas Summer isn’t over yet! 🚀☀️🌴  Don’t miss the 3rd and final Town Hall of our summer series happening tomorrow!  📅 11 AM PT | 2 PM ET 📍 http://Discord.gg/StarAtlas https://pbs.twimg.com/media/GzTFfNLaIAAH1YR.jpg",221,41,15,12534,8/26/2025,https://x.com/staratlas/status/1960408934851993807,false
1960388329683185851,"Star Atlas",staratlas,".@Staratlas Holosim $35,000 competition is now live.  …and George is here to get you started!  Jump in yourself 👇 https://video.twimg.com/amplify_video/1960386825668976641/vid/avc1/480x270/F4-FIuWz0IgkhvtS.mp4?tag=14",0,37,0,0,8/26/2025,https://x.com/staratlas/status/1960388329683185851,true
1960077958573654398,"Star Atlas",staratlas,"STAR ATLAS",412,33,38,18788,8/25/2025,https://x.com/staratlas/status/1960077958573654398,false
